t,imu_roll,imu_pitch,pid_roll,pid_pitch
1780013695.2267,-0.013763,-0.009098,0.002692,0.006312
1780013695.2322,-0.014193,-0.008949,0.001818,0.006110
1780013695.2376,-0.014438,-0.008953,0.001040,0.006808
1780013695.2435,-0.014583,-0.008915,0.000561,0.006623
1780013695.2489,-0.014646,-0.008841,0.000249,0.006429
1780013695.2548,-0.014640,-0.008735,-0.000068,0.006298
1780013695.2607,-0.014572,-0.008598,-0.000339,0.006137
1780013695.2666,-0.014450,-0.008433,-0.000587,0.005994
1780013695.2725,-0.014276,-0.008240,-0.000848,0.005826
1780013695.2785,-0.014052,-0.008021,-0.001089,0.005688
1780013695.2849,-0.013776,-0.007777,-0.001270,0.005610
1780013695.2908,-0.013450,-0.007506,-0.001653,0.005347
1780013695.2968,-0.013077,-0.007209,-0.001899,0.005199
1780013695.3026,-0.012658,-0.006885,-0.002209,0.004993
1780013695.3085,-0.012177,-0.006522,-0.002556,0.004765
1780013695.3149,-0.011647,-0.006135,-0.002695,0.004712
1780013695.3208,-0.011067,-0.005720,-0.003205,0.004376
1780013695.3262,-0.010437,-0.005276,-0.003755,0.004010
1780013695.3321,-0.009758,-0.004800,-0.003891,0.003932
1780013695.3375,-0.009029,-0.004295,-0.004471,0.003547
1780013695.3434,-0.008254,-0.003772,-0.004594,0.003525
1780013695.3489,-0.007435,-0.003238,-0.005202,0.003205
1780013695.3548,-0.006571,-0.002698,-0.005294,0.003245
1780013695.3602,-0.005665,-0.002149,-0.005980,0.002898
1780013695.3656,-0.004724,-0.001588,-0.006333,0.002731
1780013695.3715,-0.003748,-0.001015,-0.006332,0.002769
1780013695.3769,-0.002736,-0.000427,-0.007038,0.002387
1780013695.3828,-0.001841,0.000074,-0.006382,0.002852
1780013695.3882,-0.001059,0.000451,-0.006313,0.003180
1780013695.3937,-0.000390,0.000685,-0.005950,0.003782
1780013695.3996,0.000161,0.000764,-0.005284,0.004512
1780013695.4055,0.000588,0.000683,-0.004867,0.005210
1780013695.4111,0.000833,0.000722,-0.004203,0.004678
1780013695.4165,0.001008,0.000725,-0.003948,0.004839
1780013695.4224,0.001132,0.000726,-0.003689,0.004851
1780013695.4278,0.001223,0.000730,-0.003603,0.004836
1780013695.4337,0.001293,0.000740,-0.003490,0.004806
1780013695.4391,0.001346,0.000760,-0.003453,0.004758
1780013695.4445,0.001387,0.000789,-0.003406,0.004707
1780013695.4504,0.001417,0.000828,-0.003346,0.004666
1780013695.4559,0.001433,0.000877,-0.003300,0.004597
1780013695.4617,0.001436,0.000934,-0.003240,0.004570
1780013695.4676,0.001428,0.000998,-0.003188,0.004527
1780013695.4731,0.001407,0.001068,-0.003126,0.004461
1780013695.4785,0.001360,0.001133,-0.002990,0.004473
1780013695.4849,0.001296,0.001206,-0.002950,0.004472
1780013695.4908,0.001216,0.001285,-0.002843,0.004405
1780013695.4967,0.001119,0.001369,-0.002756,0.004371
1780013695.5017,0.001005,0.001457,-0.002569,0.004266
1780013695.5076,0.000872,0.001549,-0.002551,0.004298
1780013695.5135,0.000719,0.001644,-0.002437,0.004263
1780013695.5194,0.000546,0.001744,-0.002315,0.004228
1780013695.5249,0.000351,0.001846,-0.002116,0.004155
1780013695.5307,0.000136,0.001945,-0.002051,0.004185
1780013695.5367,-0.000093,0.002035,-0.001960,0.004211
1780013695.5426,-0.000337,0.002111,-0.001835,0.004253
1780013695.5485,-0.000597,0.002168,-0.001718,0.004320
1780013695.5539,-0.000869,0.002216,-0.001512,0.004328
1780013695.5598,-0.001149,0.002258,-0.001522,0.004364
1780013695.5657,-0.001437,0.002295,-0.001443,0.004379
1780013695.5716,-0.001734,0.002329,-0.001325,0.004384
1780013695.5775,-0.002040,0.002361,-0.001244,0.004386
1780013695.5839,-0.002212,0.002290,-0.001823,0.004813
1780013695.5898,-0.002352,0.002272,-0.001875,0.004615
1780013695.5958,-0.002472,0.002273,-0.001941,0.004534
1780013695.6017,-0.002585,0.002290,-0.001938,0.004462
1780013695.6075,-0.002680,0.002221,-0.002000,0.004838
1780013695.6134,-0.002775,0.002161,-0.001973,0.004819
1780013695.6188,-0.002885,0.002132,-0.001851,0.004695
1780013695.6247,-0.003020,0.002142,-0.001761,0.004523
1780013695.6311,-0.003182,0.002194,-0.001662,0.004347
1780013695.6365,-0.003375,0.002291,-0.001380,0.004085
1780013695.6424,-0.003598,0.002434,-0.001261,0.003893
1780013695.6479,-0.003853,0.002621,-0.000997,0.003610
1780013695.6537,-0.004136,0.002848,-0.000898,0.003448
1780013695.6592,-0.004447,0.003115,-0.000617,0.003146
1780013695.6646,-0.004785,0.003417,-0.000415,0.002907
1780013695.6705,-0.005146,0.003754,-0.000369,0.002810
1780013695.6759,-0.005529,0.004122,-0.000057,0.002463
1780013695.6818,-0.005931,0.004520,-0.000041,0.002394
1780013695.6872,-0.006348,0.004946,0.000253,0.002042
1780013695.6936,-0.006776,0.005398,0.000104,0.002138
1780013695.6996,-0.007213,0.005873,0.000349,0.001814
1780013695.7055,-0.007656,0.006371,0.000480,0.001599
1780013695.7109,-0.008100,0.006890,0.000745,0.001211
1780013695.7168,-0.008543,0.007428,0.000665,0.001212
1780013695.7222,-0.008981,0.007983,0.000899,0.000820
1780013695.7276,-0.009418,0.008541,0.000977,0.000696
1780013695.7335,-0.009853,0.009094,0.000898,0.000813
1780013695.7390,-0.010284,0.009635,0.001122,0.000560
1780013695.7449,-0.010712,0.010164,0.001039,0.000697
1780013695.7503,-0.011139,0.010688,0.001286,0.000423
1780013695.7557,-0.011567,0.011206,0.001376,0.000334
1780013695.7616,-0.011995,0.011722,0.001302,0.000437
1780013695.7675,-0.012423,0.012236,0.001391,0.000338
1780013695.7729,-0.012851,0.012750,0.001637,0.000044
1780013695.7788,-0.013297,0.013367,0.001648,-0.000325
1780013695.7847,-0.013746,0.013996,0.001735,-0.000484
1780013695.7906,-0.014069,0.014361,0.001282,0.000537
1780013695.7965,-0.014212,0.014442,0.000543,0.001731
1780013695.8020,-0.014143,0.014223,-0.000385,0.003122
1780013695.8079,-0.014042,0.013899,-0.000514,0.003552
1780013695.8133,-0.013900,0.013525,-0.000764,0.003959
1780013695.8187,-0.013714,0.013122,-0.001009,0.004185
1780013695.8246,-0.013485,0.012698,-0.001159,0.004200
1780013695.8305,-0.013215,0.012256,-0.001397,0.004382
1780013695.8360,-0.012907,0.011796,-0.001721,0.004696
1780013695.8423,-0.012563,0.011318,-0.001716,0.004550
1780013695.8478,-0.012188,0.010821,-0.002174,0.005068
1780013695.8537,-0.011787,0.010305,-0.002227,0.005069
1780013695.8595,-0.011364,0.009770,-0.002402,0.005258
1780013695.8655,-0.010924,0.009214,-0.002534,0.005423
1780013695.8714,-0.010473,0.008637,-0.002708,0.005669
1780013695.8768,-0.010015,0.008040,-0.002969,0.006063
1780013695.8827,-0.009556,0.007421,-0.002921,0.006089
1780013695.8886,-0.009100,0.006782,-0.002967,0.006269
1780013695.8941,-0.008653,0.006120,-0.003201,0.006757
1780013695.9004,-0.008220,0.005438,-0.002922,0.006515
1780013695.9059,-0.007805,0.004735,-0.003215,0.007210
1780013695.9117,-0.007411,0.004013,-0.003064,0.007209
1780013695.9176,-0.007042,0.003267,-0.003026,0.007441
1780013695.9235,-0.006693,0.002487,-0.003014,0.007762
1780013695.9289,-0.006367,0.001667,-0.003089,0.008366
1780013695.9349,-0.006074,0.000814,-0.002874,0.008333
1780013695.9413,-0.005804,-0.000082,-0.002758,0.008450
1780013695.9468,-0.005551,-0.001017,-0.002913,0.009420
1780013695.9526,-0.005315,-0.001989,-0.002805,0.009478
1780013695.9581,-0.005096,-0.002998,-0.002844,0.010156
1780013695.9639,-0.005014,-0.003783,-0.002209,0.009038
1780013695.9694,-0.005111,-0.004322,-0.001390,0.008267
1780013695.9748,-0.005414,-0.004597,-0.000374,0.007121
1780013695.9807,-0.005741,-0.004797,-0.000322,0.006739
1780013695.9871,-0.006101,-0.004972,-0.000236,0.006610
1780013695.9935,-0.006333,-0.005026,-0.000679,0.006150
1780013695.9995,-0.006554,-0.005092,-0.000619,0.006230
1780013696.0049,-0.006770,-0.005131,-0.000500,0.006143
1780013696.0108,-0.006989,-0.005133,-0.000527,0.005969
1780013696.0166,-0.007214,-0.005093,-0.000453,0.005787
1780013696.0221,-0.007447,-0.005011,-0.000286,0.005560
1780013696.0275,-0.007687,-0.004886,-0.000205,0.005340
1780013696.0334,-0.007932,-0.004720,-0.000222,0.005179
1780013696.0388,-0.008178,-0.004515,-0.000081,0.004901
1780013696.0447,-0.008423,-0.004273,-0.000120,0.004766
1780013696.0501,-0.008666,-0.003994,0.000008,0.004454
1780013696.0555,-0.008904,-0.003680,0.000034,0.004227
1780013696.0614,-0.009134,-0.003331,-0.000039,0.004126
1780013696.0668,-0.009354,-0.002947,0.000050,0.003757
1780013696.0727,-0.009563,-0.002527,-0.000039,0.003668
1780013696.0786,-0.009759,-0.002073,-0.000056,0.003428
1780013696.0846,-0.009939,-0.001582,-0.000090,0.003196
1780013696.0904,-0.010103,-0.001055,-0.000118,0.002918
1780013696.0959,-0.010250,-0.000491,-0.000113,0.002459
1780013696.1018,-0.010379,0.000112,-0.000211,0.002364
1780013696.1077,-0.010480,0.000743,-0.000304,0.002116
1780013696.1131,-0.010565,0.001408,-0.000325,0.001590
1780013696.1185,-0.010640,0.002103,-0.000352,0.001312
1780013696.1249,-0.010707,0.002825,-0.000426,0.001568
1780013696.1308,-0.010766,0.003571,-0.000416,0.001044
1780013696.1367,-0.010826,0.004350,-0.000404,0.000784
1780013696.1421,-0.010885,0.005163,-0.000373,0.000152
1780013696.1476,-0.010942,0.006012,-0.000367,-0.000175
1780013696.1535,-0.010999,0.006897,-0.000379,-0.000201
1780013696.1589,-0.011054,0.007822,-0.000350,-0.000891
1780013696.1648,-0.011271,0.008676,0.000354,-0.000407
1780013696.1707,-0.011533,0.009594,0.000613,-0.000896
1780013696.1766,-0.011710,0.010266,0.000270,0.000065
1780013696.1825,-0.011746,0.010665,-0.000305,0.001096
1780013696.1884,-0.011609,0.010778,-0.001062,0.002298
1780013696.1938,-0.011469,0.010796,-0.001160,0.002685
1780013696.1998,-0.011312,0.010773,-0.001205,0.002870
1780013696.2057,-0.011133,0.010729,-0.001332,0.002966
1780013696.2116,-0.010929,0.010672,-0.001484,0.003032
1780013696.2175,-0.010700,0.010606,-0.001634,0.003080
1780013696.2233,-0.010443,0.010533,-0.001806,0.003125
1780013696.2287,-0.010158,0.010454,-0.002080,0.003194
1780013696.2346,-0.009843,0.010368,-0.002163,0.003209
1780013696.2410,-0.009500,0.010276,-0.002240,0.003221
1780013696.2464,-0.009128,0.010179,-0.002676,0.003327
1780013696.2523,-0.008730,0.010077,-0.002743,0.003331
1780013696.2577,-0.008306,0.009972,-0.003073,0.003400
1780013696.2636,-0.007857,0.009864,-0.003134,0.003399
1780013696.2691,-0.007383,0.009753,-0.003485,0.003466
1780013696.2750,-0.006883,0.009640,-0.003534,0.003458
1780013696.2806,-0.006357,0.009526,-0.003849,0.003508
1780013696.2870,-0.005802,0.009411,-0.003782,0.003471
1780013696.2934,-0.005219,0.009294,-0.004023,0.003500
1780013696.2984,-0.004613,0.009184,-0.004885,0.003617
1780013696.3048,-0.003977,0.009069,-0.004479,0.003537
1780013696.3107,-0.003301,0.008941,-0.004985,0.003653
1780013696.3166,-0.002586,0.008797,-0.005301,0.003750
1780013696.3220,-0.001830,0.008634,-0.005909,0.003920
1780013696.3284,-0.001028,0.008455,-0.005700,0.003902
1780013696.3348,-0.000172,0.008261,-0.006096,0.004003
1780013696.3407,0.000737,0.008054,-0.006783,0.004161
1780013696.3466,0.001699,0.007836,-0.007206,0.004250
1780013696.3520,0.002590,0.007882,-0.007414,0.003099
1780013696.3574,0.003366,0.008217,-0.007035,0.001701
1780013696.3633,0.003999,0.008857,-0.006270,0.000403
1780013696.3687,0.004548,0.009335,-0.006227,0.000812
1780013696.3747,0.004955,0.009584,-0.005495,0.001921
1780013696.3801,0.005190,0.009572,-0.004908,0.003022
1780013696.3855,0.005232,0.009287,-0.004029,0.004341
1780013696.3914,0.005262,0.008916,-0.003966,0.004674
1780013696.3969,0.005277,0.008521,-0.003910,0.004980
1780013696.4028,0.005298,0.008131,-0.003940,0.004910
1780013696.4087,0.005304,0.007741,-0.003877,0.004986
1780013696.4146,0.005295,0.007354,-0.003808,0.005032
1780013696.4205,0.005269,0.006971,-0.003736,0.005113
1780013696.4259,0.005228,0.006591,-0.003648,0.005301
1780013696.4318,0.005171,0.006213,-0.003586,0.005240
1780013696.4372,0.005099,0.005833,-0.003482,0.005452
1780013696.4431,0.005011,0.005452,-0.003424,0.005401
1780013696.4485,0.004907,0.005066,-0.003295,0.005638
1780013696.4545,0.004786,0.004676,-0.003240,0.005587
1780013696.4603,0.004656,0.004287,-0.003177,0.005671
1780013696.4658,0.004511,0.003886,-0.003033,0.005931
1780013696.4716,0.004356,0.003466,-0.003007,0.005966
1780013696.4766,0.004184,0.003037,-0.002774,0.006406
1780013696.4825,0.003991,0.002595,-0.002774,0.006236
1780013696.4885,0.003775,0.002139,-0.002645,0.006360
1780013696.4939,0.003531,0.001665,-0.002383,0.006720
1780013696.4998,0.003257,0.001169,-0.002290,0.006732
1780013696.5049,0.002940,0.000645,-0.001828,0.007323
1780013696.5107,0.002582,0.000088,-0.001793,0.007224
1780013696.5166,0.002196,-0.000494,-0.001600,0.007438
1780013696.5225,0.001768,-0.001117,-0.001326,0.007751
1780013696.5279,0.001291,-0.001778,-0.000862,0.008275
1780013696.5337,0.000767,-0.002475,-0.000720,0.008338
1780013696.5392,0.000312,-0.002926,-0.000768,0.007527
1780013696.5446,-0.000029,-0.003106,-0.001219,0.006327
1780013696.5505,-0.000231,-0.003001,-0.001903,0.005023
1780013696.5560,-0.000276,-0.002595,-0.002542,0.003531
1780013696.5618,-0.000344,-0.002076,-0.002441,0.003072
1780013696.5673,-0.000307,-0.001813,-0.002909,0.004030
1780013696.5731,-0.000336,-0.001668,-0.002611,0.004583
1780013696.5786,-0.000400,-0.001568,-0.002427,0.004730
1780013696.5845,-0.000493,-0.001494,-0.002310,0.004854
1780013696.5899,-0.000609,-0.001436,-0.002146,0.004895
1780013696.5959,-0.000744,-0.001393,-0.002086,0.004971
1780013696.6013,-0.000897,-0.001364,-0.001918,0.005009
1780013696.6067,-0.001064,-0.001348,-0.001815,0.005071
1780013696.6126,-0.001245,-0.001347,-0.001784,0.005138
1780013696.6180,-0.001438,-0.001362,-0.001627,0.005212
1780013696.6239,-0.001642,-0.001393,-0.001603,0.005284
1780013696.6294,-0.001866,-0.001450,-0.001401,0.005426
1780013696.6348,-0.002102,-0.001523,-0.001288,0.005514
1780013696.6407,-0.002349,-0.001614,-0.001282,0.005583
1780013696.6466,-0.002606,-0.001725,-0.001190,0.005691
1780013696.6520,-0.002870,-0.001858,-0.001002,0.005860
1780013699.8556,-0.002887,-0.001747,-0.001990,0.005349
1780013699.8615,-0.002901,-0.001654,-0.001928,0.004932
1780013699.8669,-0.002914,-0.001581,-0.001924,0.004985
1780013699.8728,-0.002926,-0.001531,-0.001928,0.005093
1780013699.8782,-0.002938,-0.001504,-0.001923,0.005177
1780013699.8846,-0.002963,-0.001513,-0.001876,0.005336
1780013699.8905,-0.002987,-0.001546,-0.001863,0.005450
1780013699.8960,-0.003007,-0.001610,-0.001876,0.005612
1780013699.9019,-0.003021,-0.001710,-0.001898,0.005769
1780013699.9073,-0.003031,-0.001852,-0.001910,0.006019
1780013699.9132,-0.003037,-0.002039,-0.001930,0.006206
1780013699.9186,-0.003039,-0.002275,-0.001947,0.006537
1780013699.9245,-0.003036,-0.002562,-0.001968,0.006732
1780013699.9305,-0.003028,-0.002903,-0.001989,0.007011
1780013699.9364,-0.003143,-0.002987,-0.001453,0.005952
1780013699.9423,-0.003231,-0.002981,-0.001540,0.005570
1780013699.9478,-0.003302,-0.002947,-0.001575,0.005435
1780013699.9536,-0.003361,-0.002910,-0.001637,0.005425
1780013699.9591,-0.003411,-0.002878,-0.001647,0.005427
1780013699.9645,-0.003455,-0.002852,-0.001665,0.005448
1780013699.9704,-0.003493,-0.002830,-0.001696,0.005476
1780013699.9758,-0.003528,-0.002813,-0.001694,0.005481
1780013699.9817,-0.003558,-0.002797,-0.001718,0.005492
1780013699.9876,-0.003584,-0.002781,-0.001728,0.005489
1780013699.9935,-0.003607,-0.002763,-0.001741,0.005479
1780013699.9994,-0.003625,-0.002743,-0.001755,0.005462
1780013700.0053,-0.003638,-0.002718,-0.001773,0.005437
1780013700.0117,-0.003645,-0.002686,-0.001798,0.005414
1780013700.0176,-0.003645,-0.002647,-0.001824,0.005363
1780013700.0231,-0.003638,-0.002599,-0.001860,0.005297
1780013700.0285,-0.003878,-0.002806,-0.000671,0.006520
1780013700.0344,-0.004116,-0.003010,-0.000724,0.006461
1780013700.0408,-0.004348,-0.003205,-0.000774,0.006405
1780013700.0467,-0.004573,-0.003391,-0.000685,0.006467
1780013700.0521,-0.004804,-0.003547,-0.000522,0.006431
1780013700.0575,-0.005023,-0.003691,-0.000532,0.006400
1780013700.0634,-0.005228,-0.003814,-0.000636,0.006285
1780013700.0693,-0.005417,-0.003911,-0.000663,0.006193
1780013700.0747,-0.005590,-0.003976,-0.000633,0.006097
1780013700.0806,-0.005748,-0.004007,-0.000727,0.005930
1780013700.0865,-0.005889,-0.003998,-0.000774,0.005765
1780013700.0924,-0.006014,-0.003950,-0.000814,0.005584
1780013700.0983,-0.006123,-0.003859,-0.000857,0.005387
1780013700.1038,-0.006175,-0.003891,-0.001066,0.005925
1780013700.1096,-0.006170,-0.003969,-0.001330,0.006127
1780013700.1156,-0.006112,-0.004062,-0.001563,0.006201
1780013700.1215,-0.006006,-0.004157,-0.001794,0.006235
1780013700.1274,-0.005856,-0.004251,-0.001998,0.006248
1780013700.1338,-0.005668,-0.004345,-0.002143,0.006236
1780013700.1397,-0.005444,-0.004437,-0.002397,0.006278
1780013700.1456,-0.005187,-0.004528,-0.002580,0.006289
1780013700.1515,-0.004901,-0.004618,-0.002776,0.006305
1780013700.1574,-0.004589,-0.004705,-0.002944,0.006312
1780013700.1632,-0.004252,-0.004790,-0.003119,0.006318
1780013700.1687,-0.003896,-0.004871,-0.003402,0.006350
1780013700.1746,-0.003522,-0.004949,-0.003416,0.006322
1780013700.1809,-0.003135,-0.005024,-0.003425,0.006297
1780013700.1864,-0.002736,-0.005095,-0.003815,0.006344
1780013700.1923,-0.002329,-0.005162,-0.003794,0.006317
1780013700.1977,-0.001917,-0.005225,-0.004035,0.006334
1780013700.2036,-0.001503,-0.005284,-0.004001,0.006308
1780013700.2091,-0.001089,-0.005337,-0.004207,0.006310
1780013700.2145,-0.000680,-0.005384,-0.004289,0.006293
1780013700.2204,-0.000277,-0.005424,-0.004183,0.006256
1780013700.2258,0.000133,-0.005478,-0.004454,0.006342
1780013700.2317,0.000531,-0.005526,-0.004329,0.006312
1780013700.2371,0.000913,-0.005577,-0.004472,0.006349
1780013700.2430,0.001278,-0.005635,-0.004342,0.006375
1780013700.2484,0.001623,-0.005705,-0.004444,0.006464
1780013700.2548,0.001946,-0.005786,-0.004188,0.006473
1780013700.2607,0.002247,-0.005873,-0.004259,0.006545
1780013700.2666,0.002526,-0.005963,-0.004220,0.006574
1780013700.2720,0.002781,-0.006052,-0.004270,0.006620
1780013700.2774,0.002973,-0.005972,-0.004016,0.005823
1780013700.2833,0.003100,-0.005795,-0.003695,0.005409
1780013700.2887,0.003167,-0.005554,-0.003475,0.005001
1780013700.2947,0.003128,-0.005459,-0.002999,0.005694
1780013700.3001,0.002989,-0.005444,-0.002494,0.006020
1780013700.3055,0.002761,-0.005477,-0.002033,0.006246
1780013700.3124,0.002450,-0.005543,-0.001898,0.006351
1780013700.3183,0.002066,-0.005638,-0.001323,0.006530
1780013700.3237,0.001616,-0.005761,-0.000783,0.006717
1780013700.3301,0.001105,-0.005910,-0.000769,0.006764
1780013700.3356,0.000539,-0.006086,-0.000036,0.007027
1780013700.3415,-0.000076,-0.006287,0.000088,0.007112
1780013700.3473,-0.000736,-0.006513,0.000407,0.007262
1780013700.3528,-0.001433,-0.006763,0.000971,0.007508
1780013700.3587,-0.002163,-0.007037,0.000991,0.007569
1780013700.3646,-0.002923,-0.007333,0.001242,0.007710
1780013700.3705,-0.003707,-0.007651,0.001548,0.007887
1780013700.3764,-0.004511,-0.007992,0.001755,0.008035
1780013700.3818,-0.005331,-0.008356,0.002323,0.008354
1780013700.3877,-0.006164,-0.008744,0.002226,0.008393
1780013700.3932,-0.007005,-0.009156,0.002720,0.008719
1780013700.3986,-0.007851,-0.009593,0.002943,0.008936
1780013700.4045,-0.008701,-0.010057,0.002794,0.008966
1780013700.4096,-0.009568,-0.010530,0.003633,0.009428
1780013700.4147,-0.010436,-0.011036,0.003788,0.009671
1780013700.4206,-0.011302,-0.011572,0.003400,0.009584
1780013700.4257,-0.012150,-0.012160,0.004137,0.010364
1780013700.4315,-0.012993,-0.012795,0.003670,0.010267
1780013700.4375,-0.013831,-0.013482,0.003772,0.010587
1780013700.4438,-0.014664,-0.014225,0.003673,0.010753
1780013700.4502,-0.015491,-0.015019,0.003813,0.011107
1780013700.4557,-0.016313,-0.015861,0.004526,0.012042
1780013700.4615,-0.017129,-0.016746,0.004398,0.012126
1780013700.4674,-0.017890,-0.017470,0.004297,0.011567
1780013700.4733,-0.018431,-0.018095,0.003488,0.011282
1780013700.4787,-0.018739,-0.018625,0.002665,0.011171
1780013700.4846,-0.018815,-0.019055,0.001584,0.010636
1780013700.4910,-0.018661,-0.019375,0.000636,0.010123
1780013700.4965,-0.018281,-0.019577,-0.000579,0.009838
1780013700.5019,-0.017675,-0.019653,-0.001752,0.009284
1780013700.5079,-0.016937,-0.019772,-0.002175,0.009448
1780013700.5138,-0.016077,-0.019914,-0.002945,0.009591
1780013700.5192,-0.015105,-0.020080,-0.003921,0.009775
1780013700.5246,-0.014032,-0.020267,-0.004639,0.009917
1780013700.5305,-0.012864,-0.020474,-0.004866,0.009976
1780013700.5369,-0.011607,-0.020704,-0.005050,0.010036
1780013700.5428,-0.010270,-0.020956,-0.006126,0.010263
1780013700.5482,-0.008837,-0.021211,-0.007287,0.010414
1780013700.5546,-0.007332,-0.021495,-0.006904,0.010412
1780013700.5605,-0.005761,-0.021806,-0.007980,0.010677
1780013700.5664,-0.004130,-0.022143,-0.008563,0.010858
1780013700.5718,-0.002444,-0.022507,-0.009768,0.011180
1780013700.5783,-0.000706,-0.022898,-0.009095,0.011102
1780013700.5847,0.001097,-0.023332,-0.009743,0.011362
1780013700.5911,0.002950,-0.023788,-0.010277,0.011533
1780013700.5965,0.004851,-0.024269,-0.012204,0.012073
1780013700.6019,0.006801,-0.024751,-0.012849,0.012176
1780013700.6073,0.008799,-0.025263,-0.013467,0.012418
1780013700.6132,0.010846,-0.025807,-0.013336,0.012468
1780013700.6186,0.012941,-0.026383,-0.014742,0.012937
1780013700.6246,0.015084,-0.027002,-0.014553,0.013016
1780013700.6300,0.017276,-0.027672,-0.016047,0.013623
1780013700.6354,0.019519,-0.028404,-0.016738,0.014060
1780013700.6413,0.021811,-0.029199,-0.016569,0.014210
1780013700.6467,0.023986,-0.030058,-0.017336,0.014975
1780013700.6526,0.025862,-0.031023,-0.015630,0.015300
1780013700.6585,0.027418,-0.032097,-0.014584,0.015975
1780013700.6644,0.028651,-0.033276,-0.013421,0.016609
1780013700.6703,0.029562,-0.034556,-0.012307,0.017368
1780013700.6758,0.030149,-0.035935,-0.011234,0.018501
1780013700.6817,0.030504,-0.037241,-0.010129,0.017996
1780013700.6876,0.030635,-0.038486,-0.009206,0.017973
1780013700.6930,0.030550,-0.039664,-0.008249,0.018335
1780013700.6984,0.030256,-0.040771,-0.007225,0.018266
1780013700.7043,0.029757,-0.041802,-0.006385,0.017712
1780013700.7102,0.029058,-0.042752,-0.005372,0.017600
1780013700.7157,0.028161,-0.043615,-0.004064,0.017679
1780013700.7215,0.027047,-0.044401,-0.003208,0.017237
1780013700.7275,0.025735,-0.045082,-0.002201,0.016869
1780013700.7334,0.024224,-0.045653,-0.000984,0.016556
1780013700.7393,0.022514,-0.046109,0.000164,0.016148
1780013700.7448,0.020603,-0.046443,0.002062,0.015819
1780013700.7506,0.018487,-0.046649,0.002760,0.015205
1780013700.7566,0.016159,-0.046719,0.003990,0.014641
1780013700.7624,0.013678,-0.046832,0.005288,0.014847
1780013700.7683,0.011058,-0.046982,0.006332,0.015034
1780013700.7747,0.008298,-0.047189,0.006571,0.015247
1780013700.7806,0.005418,-0.047435,0.008623,0.015536
1780013700.7860,0.002421,-0.047723,0.010707,0.015870
1780013700.7919,-0.000690,-0.048057,0.010755,0.016025
1780013700.7974,-0.003916,-0.048433,0.012994,0.016409
1780013700.8032,-0.007257,-0.048852,0.013135,0.016559
1780013700.8087,-0.010715,-0.049308,0.015398,0.016949
1780013700.8146,-0.014286,-0.049807,0.015441,0.017079
1780013700.8200,-0.017970,-0.050355,0.017993,0.017593
1780013700.8254,-0.021601,-0.050936,0.018530,0.017872
1780013700.8313,-0.025161,-0.051570,0.017578,0.018005
1780013700.8367,-0.028467,-0.052299,0.018312,0.018807
1780013700.8426,-0.031543,-0.053124,0.016872,0.019141
1780013700.8481,-0.034409,-0.054033,0.017480,0.019976
1780013700.8544,-0.037081,-0.055018,0.015338,0.019861
1780013700.8603,-0.039568,-0.056073,0.015915,0.020682
1780013700.8658,-0.041872,-0.057189,0.016478,0.021591
1780013700.8717,-0.043992,-0.058361,0.015273,0.021642
1780013700.8781,-0.045927,-0.059581,0.014206,0.021667
1780013700.8845,-0.047673,-0.060844,0.013857,0.022111
1780013700.8909,-0.049225,-0.062146,0.013386,0.022499
1780013700.8968,-0.050574,-0.063481,0.013350,0.023363
1780013700.9027,-0.051714,-0.064845,0.012694,0.023757
1780013700.9091,-0.052634,-0.066234,0.011636,0.023654
1780013700.9145,-0.053326,-0.067643,0.011391,0.025039
1780013700.9204,-0.053778,-0.069070,0.010211,0.024864
1780013700.9263,-0.053978,-0.070512,0.009189,0.025219
1780013700.9317,-0.053912,-0.071969,0.008033,0.026119
1780013700.9376,-0.053632,-0.073254,0.007099,0.025105
1780013700.9430,-0.053143,-0.074362,0.005943,0.024984
1780013700.9484,-0.052455,-0.075278,0.004892,0.024282
1780013700.9544,-0.051566,-0.075991,0.004146,0.023208
1780013700.9608,-0.050473,-0.076492,0.003413,0.022256
1780013700.9665,-0.049169,-0.076771,0.001794,0.021561
1780013700.9721,-0.047649,-0.076821,0.000273,0.020592
1780013700.9775,-0.045905,-0.076635,-0.001255,0.019467
1780013700.9834,-0.043931,-0.076206,-0.001975,0.018420
1780013700.9893,-0.041719,-0.075527,-0.003407,0.017226
1780013700.9948,-0.039262,-0.074592,-0.005712,0.015663
1780013701.0006,-0.036554,-0.073397,-0.006595,0.014584
1780013701.0066,-0.033591,-0.071933,-0.008077,0.013242
1780013701.0125,-0.030545,-0.070169,-0.009194,0.011539
1780013701.0184,-0.027481,-0.068366,-0.009842,0.011032
1780013701.0238,-0.024403,-0.066549,-0.011653,0.009931
1780013701.0297,-0.021317,-0.064739,-0.011179,0.010268
1780013701.0356,-0.018210,-0.062941,-0.011723,0.010052
1780013701.0415,-0.015081,-0.061163,-0.012675,0.009646
1780013701.0474,-0.011931,-0.059413,-0.013202,0.009521
1780013701.0538,-0.008866,-0.057616,-0.012558,0.009488
1780013701.0602,-0.005874,-0.055741,-0.012860,0.008818
1780013701.0657,-0.002952,-0.053770,-0.015177,0.006697
1780013701.0715,-0.000101,-0.051697,-0.014474,0.006496
1780013701.0774,0.002676,-0.049519,-0.014661,0.005658
1780013701.0833,0.005375,-0.047238,-0.014924,0.004722
